Customer_ID,Gender,Region,Subscription_Plan,Payment_Method,Age,Days_Since_Last_Login,Customer_Service_Calls,Monthly_Spend,Churn
14640,Non-Binary,South,Basic,Crypto,,48,1.0,17.11,1
14641,Unknown,North,Basic,Paypal,59.0,165,3.0,48.49,1
14642,Male,West,Plus,E-wallet,,135,1.0,160.25,1
14643,Non-Binary,East,Pro,Crypto,25.0,135,3.0,78.22,1
14644,Male,North,Basic,Crypto,,99,7.0,7.04,1
14645,Female,South,Pro,Credit card,46.0,36,0.0,81.12,0
14646,Female,South,Plus,Paypal,,77,6.0,160.07,1
14647,Female,West,Basic,Crypto,40.0,120,1.0,,0
14648,Male,East,Plus,Paypal,27.0,152,0.0,146.65,1
14649,Non-Binary,West,Pro,,21.0,20,3.0,64.06,1
14650,Male,West,Basic,,40.0,100,0.0,100.58,1
14651,Male,West,Basic,Crypto,27.0,126,1.0,84.77,1
14652,Female,West,Basic,E-wallet,38.0,158,1.0,95.59,1
14653,Female,South,Pro,E-wallet,38.0,5,1.0,72.04,1
14654,Non-Binary,East,Basic,,,169,2.0,26.03,1
14655,Male,West,Pro,E-wallet,31.0,118,1.0,79.35,1
14656,Male,East,Pro,Crypto,40.0,179,3.0,15.33,1
14657,Non-Binary,South,Basic,Credit card,24.0,174,0.0,0.0,1
14658,Female,South,Plus,Crypto,9.0,155,2.0,118.21,1
14659,Male,North,Plus,Crypto,41.0,163,2.0,147.38,1
14660,Female,North,Basic,Credit card,35.0,127,4.0,7.88,1
14661,Female,East,Plus,Credit card,27.0,39,0.0,210.24,0
14662,Female,North,Basic,Paypal,19.0,140,1.0,42.34,1
14663,Female,West,Basic,,13.0,176,1.0,58.89,1
14664,Non-Binary,East,Basic,Paypal,34.0,131,1.0,72.67,1
14665,Non-Binary,South,Pro,E-wallet,,97,2.0,122.41,1
14666,Female,South,Pro,E-wallet,32.0,121,1.0,110.3,1
14667,Male,West,Basic,Paypal,30.0,100,5.0,62.74,1
14668,Non-Binary,North,Basic,Credit card,33.0,63,3.0,2.94,1
14669,Female,East,Basic,E-wallet,55.0,97,1.0,44.22,1
14670,Female,East,Plus,Credit card,41.0,79,2.0,232.53,1
14671,Male,West,Plus,Paypal,24.0,22,4.0,231.72,1
14672,Non-Binary,North,Pro,Credit card,34.0,86,2.0,103.7,1
14673,Female,East,Pro,Crypto,37.0,142,1.0,93.18,1
14674,Male,West,Pro,E-wallet,23.0,88,1.0,67.47,1
14675,Female,East,Basic,Credit card,41.0,92,5.0,0.0,1
14676,Non-Binary,South,Basic,Credit card,25.0,99,3.0,3.09,1
14677,Male,East,Pro,,18.0,126,4.0,161.63,1
14678,Unknown,East,Pro,Credit card,34.0,78,0.0,48.77,1
14679,Female,East,Basic,Paypal,33.0,100,2.0,0.0,1
14680,Female,North,Plus,Paypal,33.0,98,2.0,,0
14681,Male,North,Plus,Paypal,26.0,173,2.0,126.82,1
14682,Male,West,Basic,E-wallet,27.0,38,0.0,97.55,0
14683,Unknown,North,Pro,Credit card,,46,4.0,110.69,1
14684,Male,East,Plus,E-wallet,38.0,36,4.0,209.35,1
14685,Female,East,Basic,E-wallet,24.0,168,3.0,72.71,1
14686,Male,North,Pro,Credit card,14.0,91,2.0,146.35,1
14687,Male,North,Basic,Credit card,24.0,172,4.0,44.31,1
14688,Male,East,Basic,Paypal,35.0,29,2.0,0.45,1
14689,Female,East,Plus,E-wallet,27.0,67,2.0,220.22,0
14690,Unknown,South,Basic,E-wallet,,6,3.0,104.78,1
14691,Male,West,Basic,Credit card,28.0,96,2.0,36.17,0
14692,Male,North,Basic,E-wallet,33.0,46,1.0,31.25,0
14693,Male,West,Basic,Crypto,41.0,46,1.0,0.0,0
14694,Female,East,Basic,Credit card,,78,1.0,23.91,1
14695,Female,West,Pro,Paypal,34.0,125,3.0,37.31,1
14696,Non-Binary,North,Basic,Crypto,,98,5.0,31.75,1
14697,Female,North,Pro,Crypto,29.0,100,0.0,60.51,1
14698,Female,West,Pro,Paypal,42.0,132,2.0,114.97,1
14699,Male,North,Basic,Crypto,41.0,175,2.0,0.0,1
14700,Unknown,South,Pro,Crypto,54.0,86,4.0,70.97,1
14701,Male,East,Pro,Crypto,40.0,149,0.0,,1
14702,Male,East,Basic,E-wallet,,94,2.0,0.0,1
14703,Female,North,Basic,Crypto,24.0,150,2.0,0.0,1
14704,Female,East,Pro,Crypto,43.0,91,1.0,49.28,0
14705,Female,South,Plus,Credit card,25.0,172,2.0,98.33,1
14706,Female,North,Basic,Paypal,42.0,51,2.0,57.85,1
14707,Female,South,Basic,E-wallet,26.0,173,2.0,0.0,1
14708,Male,South,Basic,E-wallet,37.0,37,1.0,0.0,1
14709,Non-Binary,East,Basic,Paypal,23.0,167,0.0,,1
14710,Female,East,Pro,E-wallet,41.0,142,1.0,93.1,0
14711,Female,West,Basic,E-wallet,21.0,112,1.0,11.01,1
14712,Female,South,Basic,E-wallet,,139,0.0,51.06,1
14713,Male,East,Basic,Credit card,32.0,76,0.0,56.74,1
14714,Female,South,Basic,Credit card,35.0,66,3.0,67.32,1
14715,Female,West,Basic,E-wallet,30.0,120,2.0,0.0,1
14716,Male,South,Basic,Paypal,29.0,18,1.0,38.71,1
14717,Female,North,Basic,Paypal,35.0,89,0.0,15.32,1
14718,Unknown,West,Plus,Credit card,23.0,29,0.0,,0
14719,Female,West,Plus,Credit card,23.0,91,1.0,223.2,0
14720,Unknown,South,Basic,Crypto,30.0,17,0.0,32.24,0
14721,Male,South,Pro,Credit card,30.0,62,1.0,97.59,1
14722,Male,East,Basic,E-wallet,23.0,6,0.0,39.79,1
14723,Male,North,Basic,Credit card,43.0,87,0.0,0.0,1
14724,Female,West,Basic,Crypto,30.0,115,5.0,12.32,1
14725,Male,West,Basic,Crypto,31.0,62,4.0,40.04,1
14726,Male,West,Pro,Paypal,20.0,87,4.0,120.6,0
14727,Unknown,East,Basic,Paypal,54.0,74,3.0,86.51,1
14728,Non-Binary,North,Basic,E-wallet,58.0,122,2.0,107.58,1
14729,Female,West,Pro,Credit card,26.0,38,2.0,80.05,0
14730,Male,West,Pro,Crypto,46.0,170,0.0,86.83,1
14731,Male,East,Basic,Crypto,33.0,137,0.0,8.2,0
14732,Male,South,Basic,Paypal,50.0,106,2.0,35.18,1
14733,Female,West,Basic,Paypal,,19,2.0,19.69,1
14734,Unknown,North,Basic,Credit card,34.0,105,4.0,50.18,1
14735,Female,North,Basic,Crypto,,166,0.0,3.16,1
14736,Male,North,Basic,Paypal,25.0,98,0.0,0.0,1
14737,Female,North,Pro,Credit card,34.0,114,4.0,15.2,1
14738,Male,East,Pro,Credit card,35.0,155,4.0,42.9,1
14739,Male,West,Pro,Credit card,21.0,157,1.0,148.26,1
14740,Female,East,Basic,Paypal,26.0,57,1.0,69.95,0
14741,Female,North,Basic,,39.0,69,1.0,32.39,0
14742,Male,North,Basic,Paypal,20.0,61,3.0,33.22,1
14743,Male,North,Pro,E-wallet,35.0,128,1.0,49.49,1
14744,Unknown,East,Basic,E-wallet,46.0,152,1.0,4.26,1
14745,Male,North,Plus,E-wallet,37.0,166,4.0,152.26,1
14746,Male,West,Pro,Paypal,37.0,138,1.0,46.09,1
14747,Male,North,Plus,,13.0,58,2.0,246.22,0
14748,Male,West,Pro,E-wallet,25.0,164,0.0,146.95,1
14749,Male,West,Plus,Crypto,54.0,156,1.0,229.25,0
14750,Non-Binary,North,Pro,Crypto,28.0,97,1.0,53.9,0
14751,Male,East,Plus,Crypto,46.0,81,3.0,165.4,0
14752,Female,South,Basic,Crypto,27.0,136,1.0,104.65,1
14753,Female,South,Basic,E-wallet,31.0,45,1.0,0.0,1
14754,Female,West,Pro,Credit card,39.0,136,-1.0,94.26,1
14755,Non-Binary,East,Plus,Credit card,35.0,70,0.0,128.74,0
14756,Non-Binary,South,Basic,Crypto,37.0,102,0.0,33.97,1
14757,Male,North,Basic,Paypal,25.0,41,0.0,106.67,0
14758,Female,North,Pro,Crypto,22.0,161,3.0,122.92,1
14759,Female,West,Pro,Crypto,25.0,27,4.0,83.05,1
14760,Unknown,East,Basic,Credit card,28.0,99,3.0,42.53,1
14761,Female,East,Pro,Paypal,31.0,60,1.0,,1
14762,Unknown,South,Plus,Credit card,44.0,39,2.0,149.09,0
14763,Female,South,Plus,Paypal,,58,0.0,143.31,0
14764,Male,North,Basic,E-wallet,38.0,172,1.0,20.11,1
14765,Female,West,Basic,Credit card,35.0,166,2.0,5.43,1
14766,Unknown,East,Basic,E-wallet,,169,2.0,38.07,1
14767,Non-Binary,South,Basic,E-wallet,34.0,138,1.0,21.27,1
14768,Male,South,Basic,Crypto,,165,1.0,28.75,1
14769,Female,West,Pro,Paypal,41.0,56,2.0,91.13,1
14770,Male,West,Basic,Credit card,23.0,122,1.0,43.68,1
14771,Male,North,Plus,Crypto,13.0,139,3.0,130.69,1
14772,Female,West,Plus,Credit card,35.0,169,3.0,123.75,1
14773,Male,North,Basic,,37.0,136,1.0,38.66,1
14774,Non-Binary,North,Plus,,32.0,149,3.0,79.33,1
14775,Male,West,Pro,Credit card,34.0,165,2.0,58.54,1
14776,Non-Binary,West,Pro,Crypto,42.0,56,3.0,93.24,1
14777,Male,West,Basic,Paypal,29.0,66,2.0,6.95,1
14778,Male,West,Pro,Credit card,31.0,29,2.0,93.69,1
14779,Male,West,Basic,E-wallet,34.0,120,3.0,29.77,0
14780,Male,North,Pro,E-wallet,21.0,153,1.0,,0
14781,Male,South,Basic,Crypto,32.0,53,6.0,37.53,1
14782,Male,East,Pro,E-wallet,33.0,31,1.0,107.94,0
14783,Female,East,Basic,Credit card,50.0,21,0.0,84.05,0
14784,Male,North,Basic,Paypal,31.0,135,4.0,11.12,1
14785,Female,North,Pro,Credit card,36.0,108,0.0,90.62,0
14786,Male,South,Pro,Crypto,43.0,65,1.0,57.11,1
14787,Non-Binary,West,Basic,E-wallet,25.0,13,3.0,57.32,1
14788,Unknown,North,Basic,Credit card,47.0,132,1.0,10.68,1
14789,Female,East,Plus,Credit card,51.0,12,3.0,168.08,1
14790,Male,West,Pro,E-wallet,33.0,86,4.0,121.94,1
14791,Male,North,Basic,Paypal,28.0,123,0.0,3.05,1
14792,Unknown,West,Pro,,50.0,76,1.0,26.95,1
14793,Male,East,Basic,,41.0,82,0.0,0.0,1
14794,Male,West,Basic,E-wallet,34.0,23,1.0,106.31,1
14795,Male,North,Pro,Credit card,48.0,34,2.0,61.07,1
14796,Male,North,Plus,Crypto,47.0,67,2.0,210.59,1
14797,Male,East,Pro,Credit card,30.0,153,1.0,29.89,1
14798,Female,South,Basic,E-wallet,36.0,73,0.0,30.97,1
14799,Male,South,Plus,E-wallet,,165,0.0,190.3,1
14800,Female,West,Basic,Credit card,34.0,33,1.0,46.41,0
14801,Male,North,Plus,E-wallet,20.0,33,1.0,,0
14802,Male,North,Basic,Credit card,24.0,18,2.0,24.78,1
14803,Unknown,East,Basic,Credit card,20.0,2,4.0,0.0,1
14804,Male,East,Pro,Paypal,38.0,115,4.0,11.71,1
14805,Non-Binary,North,Basic,E-wallet,22.0,35,2.0,40.83,0
14806,Female,East,Pro,E-wallet,35.0,3,6.0,,1
14807,Male,South,Pro,Paypal,52.0,121,2.0,124.38,0
14808,Unknown,South,Basic,Paypal,48.0,153,4.0,0.0,1
14809,Male,West,Pro,Paypal,,130,1.0,,1
14810,Non-Binary,East,Basic,Crypto,21.0,127,1.0,38.25,1
14811,Male,West,Basic,E-wallet,26.0,176,2.0,4.53,1
14812,Non-Binary,East,Plus,Credit card,22.0,8,2.0,147.33,1
14813,Male,East,Plus,Credit card,17.0,45,6.0,106.55,1
14814,Female,South,Basic,Credit card,33.0,13,2.0,44.25,0
14815,Female,North,Pro,E-wallet,41.0,2,1.0,75.93,1
14816,Unknown,East,Basic,Crypto,43.0,1,2.0,41.96,1
14817,Unknown,East,Pro,E-wallet,29.0,85,1.0,119.09,1
14818,Non-Binary,East,Plus,E-wallet,31.0,160,1.0,109.96,1
14819,Non-Binary,North,Basic,E-wallet,37.0,99,1.0,41.55,1
14820,Male,West,Plus,E-wallet,32.0,137,2.0,121.05,1
14821,Male,West,Basic,E-wallet,42.0,110,2.0,67.54,1
14822,Male,East,Basic,Crypto,38.0,52,2.0,0.0,1
14823,Male,East,Plus,Paypal,30.0,171,1.0,141.91,1
14824,Male,West,Pro,Credit card,15.0,165,2.0,136.02,1
14825,Female,West,Basic,E-wallet,48.0,148,0.0,0.0,1
14826,Male,South,Pro,E-wallet,27.0,162,1.0,36.46,1
14827,Female,East,Basic,E-wallet,37.0,82,1.0,,1
14828,Male,West,Basic,Credit card,14.0,21,3.0,5.8,1
14829,Male,South,Plus,Crypto,33.0,19,3.0,228.06,1
14830,Female,North,Pro,Credit card,35.0,99,3.0,62.87,1
14831,Female,East,Plus,Crypto,35.0,109,2.0,169.25,1
14832,Female,West,Basic,Paypal,64.0,67,3.0,97.51,1
14833,Female,East,Pro,E-wallet,27.0,95,1.0,0.0,1
14834,Male,South,Plus,Crypto,42.0,7,3.0,127.92,0
14835,Female,West,Basic,Credit card,39.0,50,2.0,38.03,1
14836,Male,North,Basic,Crypto,27.0,153,0.0,116.02,1
14837,Male,North,Pro,Crypto,42.0,50,2.0,96.6,1
14838,Female,South,Basic,Paypal,32.0,153,1.0,0.0,1
14839,Male,North,Basic,E-wallet,42.0,46,2.0,52.91,1
14840,Male,North,Plus,E-wallet,53.0,42,2.0,241.25,0
14841,Unknown,North,Plus,,,136,3.0,128.03,1
14842,Unknown,North,Pro,Credit card,31.0,162,0.0,,0
14843,Male,North,Pro,Paypal,44.0,146,3.0,115.94,1
14844,Male,North,Plus,Crypto,47.0,175,2.0,190.12,1
14845,Male,North,Pro,Crypto,25.0,79,4.0,151.33,1
14846,Male,West,Basic,Credit card,29.0,155,1.0,83.67,1
14847,Unknown,North,Basic,E-wallet,40.0,2,4.0,13.95,1
14848,Male,West,Basic,,32.0,145,0.0,0.0,1
14849,Female,East,Basic,Paypal,24.0,12,0.0,0.0,0
14850,Male,South,Basic,Credit card,39.0,154,1.0,,1
14851,Unknown,North,Basic,Crypto,40.0,39,2.0,61.49,0
14852,Male,South,Basic,E-wallet,,38,5.0,22.66,1
14853,Female,North,Basic,E-wallet,34.0,57,2.0,90.23,1
14854,Male,West,Pro,Paypal,28.0,56,1.0,54.05,1
14855,Female,North,Basic,Paypal,23.0,23,3.0,70.02,1
14856,Male,East,Pro,Credit card,29.0,118,1.0,152.65,1
14857,Male,South,Basic,Credit card,,21,2.0,45.37,1
14858,Unknown,South,Plus,E-wallet,19.0,50,4.0,141.03,1
14859,Unknown,East,Plus,E-wallet,29.0,75,1.0,,0
14860,Non-Binary,West,Pro,Crypto,34.0,165,0.0,93.13,0
14861,Female,West,Pro,Crypto,45.0,126,1.0,153.71,1
14862,Non-Binary,East,Plus,Crypto,30.0,60,4.0,75.67,1
14863,Male,South,Basic,Paypal,21.0,48,2.0,0.0,1
14864,Male,North,Plus,Paypal,31.0,22,0.0,177.33,0
14865,Male,West,Pro,Crypto,28.0,3,0.0,67.79,0
14866,Female,North,Pro,E-wallet,39.0,75,-1.0,60.09,1
14867,Male,South,Basic,Credit card,30.0,36,1.0,,1
14868,Male,North,Pro,,6.0,92,0.0,0.0,1
14869,Female,East,Pro,Paypal,70.0,133,3.0,142.84,1
14870,Non-Binary,West,Pro,Crypto,35.0,155,4.0,77.95,1
14871,Male,West,Pro,Credit card,,135,4.0,71.48,1
14872,Male,East,Basic,Paypal,18.0,147,2.0,0.0,1
14873,Male,East,Basic,Credit card,19.0,143,2.0,103.98,1
14874,Male,West,Basic,Paypal,,140,2.0,0.0,1
14875,Male,West,Basic,Credit card,37.0,78,3.0,0.0,1
14876,Female,West,Basic,Credit card,,61,1.0,6.25,0
14877,Female,South,Basic,Paypal,36.0,110,2.0,24.9,1
14878,Female,South,Basic,Credit card,22.0,119,1.0,24.37,1
14879,Male,South,Basic,E-wallet,8.0,52,2.0,0.0,1
14880,Non-Binary,North,Basic,Paypal,32.0,121,1.0,0.0,1
14881,Male,South,Plus,Paypal,28.0,27,0.0,179.23,0
14882,Female,West,Pro,E-wallet,21.0,17,4.0,23.25,1
14883,Non-Binary,South,Pro,Credit card,42.0,6,1.0,63.82,0
14884,Male,West,Basic,E-wallet,18.0,20,1.0,34.58,0
14885,Male,East,Pro,Paypal,40.0,40,0.0,66.57,1
14886,Non-Binary,North,Pro,E-wallet,19.0,166,1.0,170.05,1
14887,Male,North,Plus,Credit card,35.0,107,0.0,198.34,1
14888,Female,East,Pro,E-wallet,43.0,137,1.0,89.58,1
14889,Male,West,Pro,Paypal,30.0,30,5.0,70.14,1
14890,Female,North,Plus,Credit card,50.0,41,0.0,110.77,1
14891,Male,South,Basic,Paypal,53.0,58,0.0,132.71,1
14892,Male,West,Basic,Paypal,36.0,117,0.0,13.21,1
14893,Female,North,Pro,Crypto,,103,0.0,53.08,1
14894,Male,East,Basic,Paypal,44.0,165,0.0,45.3,0
14895,Male,West,Basic,Paypal,39.0,42,1.0,0.0,1
14896,Male,North,Pro,Credit card,38.0,129,2.0,113.72,1
14897,Male,East,Basic,Credit card,28.0,133,1.0,42.41,0
14898,Male,West,Pro,Credit card,17.0,76,4.0,30.36,1
14899,Male,South,Plus,E-wallet,20.0,156,0.0,198.54,1
14900,Unknown,West,Basic,E-wallet,57.0,157,1.0,66.32,1
14901,Male,South,Basic,Credit card,37.0,88,5.0,34.01,1
14902,Female,West,Basic,E-wallet,,167,1.0,20.35,1
14903,Male,East,Basic,Crypto,46.0,98,2.0,0.0,1
14904,Male,South,Basic,E-wallet,26.0,36,4.0,28.45,0
14905,Unknown,South,Basic,Crypto,39.0,117,4.0,0.0,1
14906,Male,West,Basic,Credit card,34.0,134,0.0,63.12,1
14907,Unknown,North,Basic,Credit card,38.0,177,0.0,79.02,1
14908,Male,South,Pro,E-wallet,30.0,145,2.0,148.39,0
14909,Female,West,Plus,Credit card,24.0,135,1.0,194.78,1
14910,Female,East,Pro,Credit card,25.0,99,0.0,181.41,0
14911,Non-Binary,West,Pro,Paypal,26.0,54,0.0,50.95,1
14912,Female,West,Basic,Credit card,33.0,104,0.0,4.1,0
14913,Female,South,Pro,Paypal,,175,2.0,98.5,0
14914,Male,North,Basic,Credit card,,73,2.0,26.65,1
14915,Male,East,Basic,Crypto,35.0,57,3.0,9.36,1
14916,Unknown,South,Plus,Crypto,32.0,103,0.0,211.33,0
14917,Male,South,Basic,Credit card,35.0,15,4.0,0.0,1
14918,Male,South,Basic,Crypto,33.0,152,2.0,68.4,1
14919,Female,East,Plus,Crypto,59.0,28,1.0,176.2,1
14920,Male,North,Plus,Crypto,35.0,7,3.0,104.64,1
14921,Unknown,East,Basic,E-wallet,30.0,99,3.0,42.54,1
14922,Female,East,Basic,Crypto,35.0,122,2.0,0.0,1
14923,Female,North,Pro,Paypal,44.0,51,2.0,80.96,1
14924,Non-Binary,East,Pro,E-wallet,33.0,90,1.0,84.02,0
14925,Male,West,Basic,Paypal,40.0,76,0.0,32.26,1
14926,Male,East,Pro,Paypal,37.0,153,1.0,107.84,1
14927,Female,South,Plus,Paypal,31.0,105,2.0,124.55,1
14928,Male,East,Basic,E-wallet,35.0,24,3.0,0.0,1
14929,Female,South,Plus,Credit card,49.0,91,1.0,151.68,1
14930,Unknown,East,Plus,Crypto,36.0,72,2.0,104.95,0
14931,Female,South,Basic,,24.0,120,3.0,3.93,1
14932,Male,South,Pro,Credit card,30.0,25,2.0,69.79,1
14933,Unknown,South,Basic,,12.0,89,3.0,22.65,1
14934,Female,North,Pro,Paypal,35.0,174,4.0,72.29,1
14935,Female,East,Pro,E-wallet,47.0,85,2.0,79.71,1
14936,Male,East,Basic,Paypal,20.0,128,0.0,75.97,1
14937,Unknown,West,Pro,Crypto,35.0,139,0.0,113.82,1
14938,Female,West,Plus,Credit card,43.0,151,0.0,137.9,0
14939,Female,West,Basic,Crypto,44.0,29,0.0,55.44,1
14940,Non-Binary,East,Basic,Credit card,46.0,13,2.0,85.22,0
14941,Male,North,Basic,E-wallet,15.0,150,4.0,68.8,1
14942,Female,South,Pro,Paypal,39.0,129,4.0,53.41,1
14943,Non-Binary,East,Plus,Crypto,18.0,130,1.0,144.46,0
14944,Male,North,Plus,E-wallet,24.0,5,1.0,181.13,1
14945,Female,North,Basic,Crypto,42.0,148,3.0,15.39,1
14946,Unknown,East,Pro,Credit card,35.0,19,4.0,,1
14947,Female,South,Basic,Crypto,41.0,148,1.0,101.7,0
14948,Female,North,Basic,E-wallet,24.0,39,4.0,2.67,0
14949,Non-Binary,East,Basic,E-wallet,48.0,152,2.0,29.9,1
14950,Non-Binary,South,Basic,Paypal,40.0,114,3.0,7.47,1
14951,Male,West,Pro,Crypto,42.0,123,2.0,148.31,1
14952,Male,North,Plus,Credit card,23.0,70,4.0,144.86,1
14953,Female,North,Pro,,45.0,32,1.0,119.76,0
14954,Female,East,Pro,Paypal,30.0,50,4.0,78.68,0
14955,Female,East,Basic,Credit card,27.0,89,2.0,56.28,1
14956,Female,South,Plus,Credit card,40.0,89,1.0,195.86,1
14957,Male,West,Pro,Paypal,39.0,116,6.0,142.17,1
14958,Female,West,Plus,Credit card,25.0,78,4.0,172.12,1
14959,Male,East,Basic,E-wallet,54.0,19,4.0,48.32,1
14960,Female,East,Pro,E-wallet,52.0,18,0.0,89.08,0
14961,Female,South,Pro,Credit card,40.0,55,0.0,92.4,1
14962,Male,East,Basic,Crypto,38.0,0,1.0,67.72,0
14963,Male,South,Pro,Credit card,37.0,166,2.0,31.71,1
14964,Female,South,Plus,Crypto,18.0,36,4.0,146.8,1
14965,Female,West,Basic,Paypal,35.0,17,0.0,,1
14966,Male,South,Basic,E-wallet,34.0,78,1.0,1.8,1
14967,Unknown,West,Pro,,28.0,133,1.0,131.83,0
14968,Female,West,Basic,Paypal,30.0,100,2.0,0.0,1
14969,Unknown,West,Pro,Paypal,10.0,21,1.0,91.76,1
14970,Female,East,Pro,E-wallet,23.0,10,2.0,43.71,1
14971,Female,West,Basic,Paypal,43.0,71,2.0,38.55,1
14972,Non-Binary,South,Plus,Credit card,51.0,8,2.0,156.2,0
14973,Female,East,Pro,Credit card,24.0,140,2.0,55.63,0
14974,Female,South,Plus,Crypto,35.0,130,0.0,202.37,1
14975,Male,East,Pro,,44.0,134,0.0,52.92,1
14976,Female,South,Plus,Crypto,28.0,45,3.0,132.97,1
14977,Male,North,Basic,Credit card,,57,0.0,0.0,1
14978,Male,North,Basic,E-wallet,33.0,27,1.0,18.01,1
14979,Male,North,Basic,Crypto,45.0,30,1.0,0.0,1
14980,Male,South,Basic,Credit card,21.0,51,2.0,,0
14981,Unknown,East,Plus,E-wallet,22.0,136,2.0,235.12,0
14982,Male,West,Basic,Paypal,36.0,90,2.0,109.66,1
14983,Female,West,Plus,Credit card,34.0,7,1.0,215.25,1
14984,Non-Binary,South,Basic,Paypal,,107,1.0,0.0,1
14985,Female,South,Basic,Crypto,39.0,85,1.0,26.77,1
14986,Male,South,Plus,E-wallet,24.0,17,2.0,141.81,1
14987,Female,South,Basic,Credit card,20.0,119,0.0,0.0,1
14988,Female,West,Pro,Crypto,28.0,48,2.0,77.8,0
14989,Female,East,Basic,,30.0,10,1.0,30.95,0
14990,Female,West,Plus,E-wallet,,116,3.0,146.51,1
14991,Unknown,South,Pro,Paypal,46.0,129,2.0,100.16,0
14992,Female,North,Pro,Crypto,,156,1.0,77.8,1
14993,Male,West,Basic,E-wallet,39.0,52,4.0,9.44,1
14994,Female,North,Basic,E-wallet,,153,2.0,40.27,1
14995,Male,North,Plus,Credit card,29.0,178,4.0,193.69,1
14996,Non-Binary,South,Plus,Crypto,25.0,91,3.0,173.96,1
14997,Male,West,Basic,Paypal,22.0,5,2.0,26.61,1
14998,Male,East,Basic,Paypal,27.0,99,1.0,38.27,0
14999,Non-Binary,West,Basic,Crypto,,11,0.0,108.98,1
15000,Female,East,Basic,Paypal,22.0,161,4.0,0.0,1
15001,Male,East,Pro,E-wallet,35.0,120,0.0,95.71,0
15002,Female,South,Basic,E-wallet,32.0,126,1.0,54.91,1
15003,Non-Binary,East,Basic,Crypto,30.0,36,5.0,0.0,1
15004,Male,West,Pro,Paypal,45.0,124,2.0,76.29,1
15005,Non-Binary,West,Basic,E-wallet,9.0,164,3.0,36.13,1
15006,Male,North,Pro,Crypto,30.0,7,3.0,39.36,1
15007,Female,East,Plus,E-wallet,10.0,164,3.0,147.99,1
15008,Non-Binary,South,Basic,Crypto,36.0,119,4.0,0.0,1
15009,Male,South,Pro,Credit card,41.0,115,5.0,143.49,1
15010,Female,West,Basic,Credit card,20.0,173,2.0,0.0,1
15011,Male,East,Basic,Crypto,21.0,30,1.0,10.94,0
15012,Female,South,Basic,Credit card,17.0,138,1.0,0.0,1
15013,Female,East,Basic,Credit card,34.0,163,4.0,101.06,1
15014,Female,East,Basic,Paypal,30.0,144,2.0,91.92,0
15015,Male,North,Basic,Credit card,31.0,15,2.0,102.38,1
15016,Male,South,Plus,Paypal,,29,2.0,149.14,1
15017,Male,North,Pro,Credit card,24.0,38,3.0,137.0,1
15018,Male,South,Plus,Credit card,45.0,43,2.0,140.18,1
15019,Female,East,Pro,E-wallet,36.0,115,1.0,102.03,0
15020,Non-Binary,South,Basic,,22.0,36,1.0,42.81,1
15021,Female,West,Basic,Credit card,26.0,153,1.0,35.72,1
15022,Female,East,Basic,Crypto,25.0,148,0.0,,1
15023,Unknown,South,Basic,Crypto,48.0,91,1.0,54.14,0
15024,Female,North,Pro,E-wallet,41.0,18,1.0,94.99,1
15025,Unknown,North,Pro,Crypto,32.0,99,1.0,70.01,1
15026,Female,East,Basic,Crypto,51.0,138,3.0,75.09,1
15027,Male,North,Basic,Credit card,48.0,146,2.0,0.0,0
15028,Male,East,Basic,E-wallet,31.0,68,0.0,0.0,1
15029,Female,East,Basic,Crypto,29.0,129,3.0,0.0,1
15030,Male,East,Basic,,30.0,24,1.0,0.0,0
15031,Male,South,Pro,E-wallet,24.0,114,1.0,62.86,0
15032,Female,East,Basic,Credit card,51.0,89,1.0,43.48,1
15033,Female,North,Pro,E-wallet,23.0,29,2.0,52.61,0
15034,Female,West,Basic,E-wallet,42.0,16,1.0,54.87,0
15035,Male,South,Basic,Paypal,40.0,84,0.0,82.72,1
15036,Male,North,Plus,Paypal,30.0,145,1.0,228.12,1
15037,Female,East,Pro,Paypal,52.0,110,1.0,18.21,1
15038,Unknown,East,Basic,,18.0,91,0.0,62.67,0
15039,Female,West,Plus,Credit card,33.0,75,0.0,175.58,1
15040,Unknown,North,Basic,E-wallet,29.0,39,1.0,11.31,1
15041,Female,South,Basic,Credit card,43.0,133,0.0,22.16,1
15042,Female,North,Pro,Crypto,,87,1.0,80.19,1
15043,Male,East,Pro,Paypal,16.0,170,0.0,124.35,1
15044,Female,South,Basic,Paypal,46.0,144,4.0,64.48,1
15045,Female,East,Basic,,38.0,169,0.0,77.1,1
15046,Female,East,Plus,Credit card,23.0,146,1.0,131.17,1
15047,Female,North,Basic,E-wallet,30.0,110,3.0,26.64,1
15048,Female,West,Basic,Credit card,21.0,54,2.0,79.72,1
15049,Male,East,Pro,E-wallet,32.0,91,2.0,85.63,1
15050,Female,North,Plus,E-wallet,,156,5.0,212.13,1
15051,Male,South,Basic,Paypal,30.0,112,2.0,19.83,1
15052,Non-Binary,West,Pro,Credit card,29.0,7,4.0,138.45,1
15053,Male,East,Pro,Paypal,17.0,7,1.0,63.11,0
15054,Male,East,Basic,E-wallet,37.0,68,1.0,0.0,0
15055,Female,South,Pro,Paypal,14.0,42,3.0,102.6,1
15056,Female,North,Plus,Paypal,34.0,97,0.0,159.06,1
15057,Female,East,Basic,E-wallet,16.0,49,2.0,0.0,1
